2026-01-13 01:13:55 | Experiment | INFO | experiment.py:154 | [exp-context-opt-1768266835:Experiment] Experiment exp-context-opt-1768266835 created with Experiment ID: 1 at /content/rapidfireai/rapidfire_experiments/exp-context-opt-1768266835
2026-01-13 01:14:49 | DocProcessingActor | INFO | doc_actor.py:136 | [exp-context-opt-1768266835:DocProcessingActor] Serializing FAISS index for cross-actor sharing...
2026-01-13 01:14:49 | DocProcessingActor | INFO | doc_actor.py:141 | [exp-context-opt-1768266835:DocProcessingActor] FAISS index serialized: 74332 bytes
2026-01-13 01:14:49 | DocProcessingActor | INFO | doc_actor.py:162 | [exp-context-opt-1768266835:DocProcessingActor] DocProcessingActor: Context components ready for sharing
2026-01-13 01:14:49 | DocProcessingActor | INFO | doc_actor.py:103 | [exp-context-opt-1768266835:DocProcessingActor] FAISS index built successfully
2026-01-13 01:14:49 | DocProcessingActor | INFO | doc_actor.py:136 | [exp-context-opt-1768266835:DocProcessingActor] Serializing FAISS index for cross-actor sharing...
2026-01-13 01:14:49 | DocProcessingActor | INFO | doc_actor.py:141 | [exp-context-opt-1768266835:DocProcessingActor] FAISS index serialized: 42415 bytes
2026-01-13 01:14:49 | DocProcessingActor | INFO | doc_actor.py:162 | [exp-context-opt-1768266835:DocProcessingActor] DocProcessingActor: Context components ready for sharing
2026-01-13 01:14:49 | Controller | INFO | controller.py:360 | [exp-context-opt-1768266835:Controller] Built context 1 (fb6e1dac...) successfully in 52.50s
2026-01-13 01:14:49 | Controller | INFO | controller.py:360 | [exp-context-opt-1768266835:Controller] Built context 2 (97b3d1b5...) successfully in 52.53s
2026-01-13 01:15:12 | DocProcessingActor | INFO | doc_actor.py:55 | [exp-context-opt-1768266835:DocProcessingActor] DocProcessingActor initialized
2026-01-13 01:15:12 | DocProcessingActor | INFO | doc_actor.py:95 | [exp-context-opt-1768266835:DocProcessingActor] DocProcessingActor: Starting context initialization...
2026-01-13 01:15:12 | DocProcessingActor | INFO | doc_actor.py:101 | [exp-context-opt-1768266835:DocProcessingActor] Building FAISS index...
2026-01-13 01:15:12 | sentence_transformers.SentenceTransformer | INFO | SentenceTransformer.py:227 | Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2026-01-13 01:15:18 | DocProcessingActor | INFO | doc_actor.py:103 | [exp-context-opt-1768266835:DocProcessingActor] FAISS index built successfully
2026-01-13 01:15:18 | DocProcessingActor | INFO | doc_actor.py:136 | [exp-context-opt-1768266835:DocProcessingActor] Serializing FAISS index for cross-actor sharing...
2026-01-13 01:15:18 | DocProcessingActor | INFO | doc_actor.py:141 | [exp-context-opt-1768266835:DocProcessingActor] FAISS index serialized: 42415 bytes
2026-01-13 01:15:18 | DocProcessingActor | INFO | doc_actor.py:162 | [exp-context-opt-1768266835:DocProcessingActor] DocProcessingActor: Context components ready for sharing
2026-01-13 01:15:18 | Controller | INFO | controller.py:360 | [exp-context-opt-1768266835:Controller] Built context 3 (53d4845e...) successfully in 81.14s
2026-01-13 01:15:18 | Controller | INFO | controller.py:401 | [exp-context-opt-1768266835:Controller] Completed parallel context building for 3 context(s)
2026-01-13 01:15:18 | Controller | INFO | controller.py:706 | [exp-context-opt-1768266835:Controller] Created 1 query processing actors (generic pool)
2026-01-13 01:15:18 | Controller | INFO | controller.py:717 | [exp-context-opt-1768266835:Controller] Initialized scheduler with 3 pipelines, 1 actors, 4 shards
2026-01-13 01:15:18 | Controller | INFO | controller.py:877 | [exp-context-opt-1768266835:Controller] Created experiment-wide rate limiter actor for 3 OpenAI pipeline(s) with per-model limits (gpt-4o-mini: 500 RPM, 200000 TPM)
2026-01-13 01:15:18 | Controller | INFO | controller.py:883 | [exp-context-opt-1768266835:Controller] Starting multi-pipeline inference scheduling...
2026-01-13 01:15:18 | Controller | INFO | controller.py:1105 | [exp-context-opt-1768266835:Controller] Scheduling pipeline 1 (Pipeline 1) on actor 0 for shard 0 (1 batches)
2026-01-13 01:15:43 | QueryProcessingActor-0 | INFO | query_actor.py:139 | [exp-context-opt-1768266835:QueryProcessingActor-0] Initializing new inference engine (config hash: 998a68ef)
2026-01-13 01:15:45 | QueryProcessingActor-0 | INFO | query_actor.py:162 | [exp-context-opt-1768266835:QueryProcessingActor-0] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-01-13 01:15:45 | QueryProcessingActor-0 | INFO | query_actor.py:169 | [exp-context-opt-1768266835:QueryProcessingActor-0] Deserializing FAISS index for this actor...
2026-01-13 01:15:45 | sentence_transformers.SentenceTransformer | INFO | SentenceTransformer.py:227 | Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2026-01-13 01:15:47 | QueryProcessingActor-0 | INFO | query_actor.py:178 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated embedding function: HuggingFaceEmbeddings
2026-01-13 01:15:47 | QueryProcessingActor-0 | INFO | query_actor.py:187 | [exp-context-opt-1768266835:QueryProcessingActor-0] Created independent FAISS vector store for this actor
2026-01-13 01:15:47 | QueryProcessingActor-0 | INFO | query_actor.py:196 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated retriever with search_type=similarity
2026-01-13 01:15:47 | QueryProcessingActor-0 | INFO | query_actor.py:218 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated RAG spec with retriever and template
2026-01-13 01:15:51 | Controller | INFO | controller.py:1003 | [exp-context-opt-1768266835:Controller] Pipeline 1 completed shard 0 (1 batches, 4.51s)
2026-01-13 01:15:51 | Controller | INFO | controller.py:1105 | [exp-context-opt-1768266835:Controller] Scheduling pipeline 2 (Pipeline 2) on actor 0 for shard 0 (1 batches)
2026-01-13 01:15:51 | QueryProcessingActor-0 | INFO | query_actor.py:143 | [exp-context-opt-1768266835:QueryProcessingActor-0] Reusing existing inference engine (config hash: 998a68ef)
2026-01-13 01:15:51 | QueryProcessingActor-0 | INFO | query_actor.py:162 | [exp-context-opt-1768266835:QueryProcessingActor-0] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-01-13 01:15:51 | QueryProcessingActor-0 | INFO | query_actor.py:169 | [exp-context-opt-1768266835:QueryProcessingActor-0] Deserializing FAISS index for this actor...
2026-01-13 01:15:51 | sentence_transformers.SentenceTransformer | INFO | SentenceTransformer.py:227 | Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2026-01-13 01:15:52 | QueryProcessingActor-0 | INFO | query_actor.py:178 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated embedding function: HuggingFaceEmbeddings
2026-01-13 01:15:52 | QueryProcessingActor-0 | INFO | query_actor.py:187 | [exp-context-opt-1768266835:QueryProcessingActor-0] Created independent FAISS vector store for this actor
2026-01-13 01:15:52 | QueryProcessingActor-0 | INFO | query_actor.py:196 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated retriever with search_type=similarity
2026-01-13 01:15:52 | QueryProcessingActor-0 | INFO | query_actor.py:218 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated RAG spec with retriever and template
2026-01-13 01:15:57 | Controller | INFO | controller.py:1003 | [exp-context-opt-1768266835:Controller] Pipeline 2 completed shard 0 (1 batches, 4.51s)
2026-01-13 01:15:57 | Controller | INFO | controller.py:1105 | [exp-context-opt-1768266835:Controller] Scheduling pipeline 3 (Pipeline 3) on actor 0 for shard 0 (1 batches)
2026-01-13 01:15:57 | QueryProcessingActor-0 | INFO | query_actor.py:143 | [exp-context-opt-1768266835:QueryProcessingActor-0] Reusing existing inference engine (config hash: 998a68ef)
2026-01-13 01:15:57 | QueryProcessingActor-0 | INFO | query_actor.py:162 | [exp-context-opt-1768266835:QueryProcessingActor-0] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-01-13 01:15:57 | QueryProcessingActor-0 | INFO | query_actor.py:169 | [exp-context-opt-1768266835:QueryProcessingActor-0] Deserializing FAISS index for this actor...
2026-01-13 01:15:57 | sentence_transformers.SentenceTransformer | INFO | SentenceTransformer.py:227 | Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2026-01-13 01:16:00 | QueryProcessingActor-0 | INFO | query_actor.py:178 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated embedding function: HuggingFaceEmbeddings
2026-01-13 01:16:00 | QueryProcessingActor-0 | INFO | query_actor.py:187 | [exp-context-opt-1768266835:QueryProcessingActor-0] Created independent FAISS vector store for this actor
2026-01-13 01:16:00 | QueryProcessingActor-0 | INFO | query_actor.py:196 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated retriever with search_type=similarity
2026-01-13 01:16:00 | QueryProcessingActor-0 | INFO | query_actor.py:218 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated RAG spec with retriever and template
2026-01-13 01:16:05 | Controller | INFO | controller.py:1003 | [exp-context-opt-1768266835:Controller] Pipeline 3 completed shard 0 (1 batches, 5.52s)
2026-01-13 01:16:06 | Controller | INFO | controller.py:1105 | [exp-context-opt-1768266835:Controller] Scheduling pipeline 1 (Pipeline 1) on actor 0 for shard 1 (1 batches)
2026-01-13 01:16:06 | QueryProcessingActor-0 | INFO | query_actor.py:143 | [exp-context-opt-1768266835:QueryProcessingActor-0] Reusing existing inference engine (config hash: 998a68ef)
2026-01-13 01:16:06 | QueryProcessingActor-0 | INFO | query_actor.py:162 | [exp-context-opt-1768266835:QueryProcessingActor-0] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-01-13 01:16:06 | QueryProcessingActor-0 | INFO | query_actor.py:169 | [exp-context-opt-1768266835:QueryProcessingActor-0] Deserializing FAISS index for this actor...
2026-01-13 01:16:06 | sentence_transformers.SentenceTransformer | INFO | SentenceTransformer.py:227 | Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2026-01-13 01:16:09 | QueryProcessingActor-0 | INFO | query_actor.py:178 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated embedding function: HuggingFaceEmbeddings
2026-01-13 01:16:09 | QueryProcessingActor-0 | INFO | query_actor.py:187 | [exp-context-opt-1768266835:QueryProcessingActor-0] Created independent FAISS vector store for this actor
2026-01-13 01:16:09 | QueryProcessingActor-0 | INFO | query_actor.py:196 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated retriever with search_type=similarity
2026-01-13 01:16:09 | QueryProcessingActor-0 | INFO | query_actor.py:218 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated RAG spec with retriever and template
2026-01-13 01:16:11 | Controller | INFO | controller.py:1003 | [exp-context-opt-1768266835:Controller] Pipeline 1 completed shard 1 (1 batches, 2.51s)
2026-01-13 01:16:11 | Controller | INFO | controller.py:1105 | [exp-context-opt-1768266835:Controller] Scheduling pipeline 2 (Pipeline 2) on actor 0 for shard 1 (1 batches)
2026-01-13 01:16:11 | QueryProcessingActor-0 | INFO | query_actor.py:143 | [exp-context-opt-1768266835:QueryProcessingActor-0] Reusing existing inference engine (config hash: 998a68ef)
2026-01-13 01:16:11 | QueryProcessingActor-0 | INFO | query_actor.py:162 | [exp-context-opt-1768266835:QueryProcessingActor-0] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-01-13 01:16:11 | QueryProcessingActor-0 | INFO | query_actor.py:169 | [exp-context-opt-1768266835:QueryProcessingActor-0] Deserializing FAISS index for this actor...
2026-01-13 01:16:11 | sentence_transformers.SentenceTransformer | INFO | SentenceTransformer.py:227 | Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2026-01-13 01:16:13 | QueryProcessingActor-0 | INFO | query_actor.py:178 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated embedding function: HuggingFaceEmbeddings
2026-01-13 01:16:13 | QueryProcessingActor-0 | INFO | query_actor.py:187 | [exp-context-opt-1768266835:QueryProcessingActor-0] Created independent FAISS vector store for this actor
2026-01-13 01:16:13 | QueryProcessingActor-0 | INFO | query_actor.py:196 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated retriever with search_type=similarity
2026-01-13 01:16:13 | QueryProcessingActor-0 | INFO | query_actor.py:218 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated RAG spec with retriever and template
2026-01-13 01:16:16 | Controller | INFO | controller.py:1003 | [exp-context-opt-1768266835:Controller] Pipeline 2 completed shard 1 (1 batches, 2.50s)
2026-01-13 01:16:16 | Controller | INFO | controller.py:1105 | [exp-context-opt-1768266835:Controller] Scheduling pipeline 3 (Pipeline 3) on actor 0 for shard 1 (1 batches)
2026-01-13 01:16:16 | QueryProcessingActor-0 | INFO | query_actor.py:143 | [exp-context-opt-1768266835:QueryProcessingActor-0] Reusing existing inference engine (config hash: 998a68ef)
2026-01-13 01:16:16 | QueryProcessingActor-0 | INFO | query_actor.py:162 | [exp-context-opt-1768266835:QueryProcessingActor-0] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-01-13 01:16:16 | QueryProcessingActor-0 | INFO | query_actor.py:169 | [exp-context-opt-1768266835:QueryProcessingActor-0] Deserializing FAISS index for this actor...
2026-01-13 01:16:16 | sentence_transformers.SentenceTransformer | INFO | SentenceTransformer.py:227 | Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2026-01-13 01:16:17 | QueryProcessingActor-0 | INFO | query_actor.py:178 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated embedding function: HuggingFaceEmbeddings
2026-01-13 01:16:17 | QueryProcessingActor-0 | INFO | query_actor.py:187 | [exp-context-opt-1768266835:QueryProcessingActor-0] Created independent FAISS vector store for this actor
2026-01-13 01:16:17 | QueryProcessingActor-0 | INFO | query_actor.py:196 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated retriever with search_type=similarity
2026-01-13 01:16:17 | QueryProcessingActor-0 | INFO | query_actor.py:218 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated RAG spec with retriever and template
2026-01-13 01:16:20 | Controller | INFO | controller.py:1003 | [exp-context-opt-1768266835:Controller] Pipeline 3 completed shard 1 (1 batches, 2.51s)
2026-01-13 01:16:20 | Controller | INFO | controller.py:1105 | [exp-context-opt-1768266835:Controller] Scheduling pipeline 1 (Pipeline 1) on actor 0 for shard 2 (1 batches)
2026-01-13 01:16:20 | QueryProcessingActor-0 | INFO | query_actor.py:143 | [exp-context-opt-1768266835:QueryProcessingActor-0] Reusing existing inference engine (config hash: 998a68ef)
2026-01-13 01:16:20 | QueryProcessingActor-0 | INFO | query_actor.py:162 | [exp-context-opt-1768266835:QueryProcessingActor-0] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-01-13 01:16:20 | QueryProcessingActor-0 | INFO | query_actor.py:169 | [exp-context-opt-1768266835:QueryProcessingActor-0] Deserializing FAISS index for this actor...
2026-01-13 01:16:20 | sentence_transformers.SentenceTransformer | INFO | SentenceTransformer.py:227 | Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2026-01-13 01:16:23 | QueryProcessingActor-0 | INFO | query_actor.py:178 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated embedding function: HuggingFaceEmbeddings
2026-01-13 01:16:23 | QueryProcessingActor-0 | INFO | query_actor.py:187 | [exp-context-opt-1768266835:QueryProcessingActor-0] Created independent FAISS vector store for this actor
2026-01-13 01:16:23 | QueryProcessingActor-0 | INFO | query_actor.py:196 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated retriever with search_type=similarity
2026-01-13 01:16:23 | QueryProcessingActor-0 | INFO | query_actor.py:218 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated RAG spec with retriever and template
2026-01-13 01:16:25 | Controller | INFO | controller.py:1003 | [exp-context-opt-1768266835:Controller] Pipeline 1 completed shard 2 (1 batches, 2.01s)
2026-01-13 01:16:25 | Controller | INFO | controller.py:1105 | [exp-context-opt-1768266835:Controller] Scheduling pipeline 2 (Pipeline 2) on actor 0 for shard 2 (1 batches)
2026-01-13 01:16:25 | QueryProcessingActor-0 | INFO | query_actor.py:143 | [exp-context-opt-1768266835:QueryProcessingActor-0] Reusing existing inference engine (config hash: 998a68ef)
2026-01-13 01:16:25 | QueryProcessingActor-0 | INFO | query_actor.py:162 | [exp-context-opt-1768266835:QueryProcessingActor-0] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-01-13 01:16:25 | QueryProcessingActor-0 | INFO | query_actor.py:169 | [exp-context-opt-1768266835:QueryProcessingActor-0] Deserializing FAISS index for this actor...
2026-01-13 01:16:25 | sentence_transformers.SentenceTransformer | INFO | SentenceTransformer.py:227 | Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2026-01-13 01:16:27 | QueryProcessingActor-0 | INFO | query_actor.py:178 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated embedding function: HuggingFaceEmbeddings
2026-01-13 01:16:27 | QueryProcessingActor-0 | INFO | query_actor.py:187 | [exp-context-opt-1768266835:QueryProcessingActor-0] Created independent FAISS vector store for this actor
2026-01-13 01:16:27 | QueryProcessingActor-0 | INFO | query_actor.py:196 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated retriever with search_type=similarity
2026-01-13 01:16:27 | QueryProcessingActor-0 | INFO | query_actor.py:218 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated RAG spec with retriever and template
2026-01-13 01:16:29 | Controller | INFO | controller.py:1003 | [exp-context-opt-1768266835:Controller] Pipeline 2 completed shard 2 (1 batches, 2.00s)
2026-01-13 01:16:29 | Controller | INFO | controller.py:1105 | [exp-context-opt-1768266835:Controller] Scheduling pipeline 3 (Pipeline 3) on actor 0 for shard 2 (1 batches)
2026-01-13 01:16:29 | QueryProcessingActor-0 | INFO | query_actor.py:143 | [exp-context-opt-1768266835:QueryProcessingActor-0] Reusing existing inference engine (config hash: 998a68ef)
2026-01-13 01:16:29 | QueryProcessingActor-0 | INFO | query_actor.py:162 | [exp-context-opt-1768266835:QueryProcessingActor-0] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-01-13 01:16:29 | QueryProcessingActor-0 | INFO | query_actor.py:169 | [exp-context-opt-1768266835:QueryProcessingActor-0] Deserializing FAISS index for this actor...
2026-01-13 01:16:29 | sentence_transformers.SentenceTransformer | INFO | SentenceTransformer.py:227 | Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2026-01-13 01:16:30 | QueryProcessingActor-0 | INFO | query_actor.py:178 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated embedding function: HuggingFaceEmbeddings
2026-01-13 01:16:30 | QueryProcessingActor-0 | INFO | query_actor.py:187 | [exp-context-opt-1768266835:QueryProcessingActor-0] Created independent FAISS vector store for this actor
2026-01-13 01:16:30 | QueryProcessingActor-0 | INFO | query_actor.py:196 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated retriever with search_type=similarity
2026-01-13 01:16:30 | QueryProcessingActor-0 | INFO | query_actor.py:218 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated RAG spec with retriever and template
2026-01-13 01:16:32 | Controller | INFO | controller.py:1003 | [exp-context-opt-1768266835:Controller] Pipeline 3 completed shard 2 (1 batches, 1.50s)
2026-01-13 01:16:32 | Controller | INFO | controller.py:1105 | [exp-context-opt-1768266835:Controller] Scheduling pipeline 1 (Pipeline 1) on actor 0 for shard 3 (1 batches)
2026-01-13 01:16:32 | QueryProcessingActor-0 | INFO | query_actor.py:143 | [exp-context-opt-1768266835:QueryProcessingActor-0] Reusing existing inference engine (config hash: 998a68ef)
2026-01-13 01:16:32 | QueryProcessingActor-0 | INFO | query_actor.py:162 | [exp-context-opt-1768266835:QueryProcessingActor-0] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-01-13 01:16:32 | QueryProcessingActor-0 | INFO | query_actor.py:169 | [exp-context-opt-1768266835:QueryProcessingActor-0] Deserializing FAISS index for this actor...
2026-01-13 01:16:32 | sentence_transformers.SentenceTransformer | INFO | SentenceTransformer.py:227 | Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2026-01-13 01:16:33 | QueryProcessingActor-0 | INFO | query_actor.py:178 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated embedding function: HuggingFaceEmbeddings
2026-01-13 01:16:33 | QueryProcessingActor-0 | INFO | query_actor.py:187 | [exp-context-opt-1768266835:QueryProcessingActor-0] Created independent FAISS vector store for this actor
2026-01-13 01:16:33 | QueryProcessingActor-0 | INFO | query_actor.py:196 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated retriever with search_type=similarity
2026-01-13 01:16:33 | QueryProcessingActor-0 | INFO | query_actor.py:218 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated RAG spec with retriever and template
2026-01-13 01:16:35 | Controller | INFO | controller.py:951 | [exp-context-opt-1768266835:Controller] Pipeline 1 completed all 4 shards
2026-01-13 01:16:35 | Controller | INFO | controller.py:1003 | [exp-context-opt-1768266835:Controller] Pipeline 1 completed shard 3 (1 batches, 2.00s)
2026-01-13 01:16:35 | Controller | INFO | controller.py:1105 | [exp-context-opt-1768266835:Controller] Scheduling pipeline 2 (Pipeline 2) on actor 0 for shard 3 (1 batches)
2026-01-13 01:16:35 | QueryProcessingActor-0 | INFO | query_actor.py:143 | [exp-context-opt-1768266835:QueryProcessingActor-0] Reusing existing inference engine (config hash: 998a68ef)
2026-01-13 01:16:35 | QueryProcessingActor-0 | INFO | query_actor.py:162 | [exp-context-opt-1768266835:QueryProcessingActor-0] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-01-13 01:16:35 | QueryProcessingActor-0 | INFO | query_actor.py:169 | [exp-context-opt-1768266835:QueryProcessingActor-0] Deserializing FAISS index for this actor...
2026-01-13 01:16:35 | sentence_transformers.SentenceTransformer | INFO | SentenceTransformer.py:227 | Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2026-01-13 01:16:36 | QueryProcessingActor-0 | INFO | query_actor.py:178 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated embedding function: HuggingFaceEmbeddings
2026-01-13 01:16:36 | QueryProcessingActor-0 | INFO | query_actor.py:187 | [exp-context-opt-1768266835:QueryProcessingActor-0] Created independent FAISS vector store for this actor
2026-01-13 01:16:36 | QueryProcessingActor-0 | INFO | query_actor.py:196 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated retriever with search_type=similarity
2026-01-13 01:16:36 | QueryProcessingActor-0 | INFO | query_actor.py:218 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated RAG spec with retriever and template
2026-01-13 01:16:38 | Controller | INFO | controller.py:951 | [exp-context-opt-1768266835:Controller] Pipeline 2 completed all 4 shards
2026-01-13 01:16:38 | Controller | INFO | controller.py:1003 | [exp-context-opt-1768266835:Controller] Pipeline 2 completed shard 3 (1 batches, 1.50s)
2026-01-13 01:16:38 | Controller | INFO | controller.py:1105 | [exp-context-opt-1768266835:Controller] Scheduling pipeline 3 (Pipeline 3) on actor 0 for shard 3 (1 batches)
2026-01-13 01:16:38 | QueryProcessingActor-0 | INFO | query_actor.py:143 | [exp-context-opt-1768266835:QueryProcessingActor-0] Reusing existing inference engine (config hash: 998a68ef)
2026-01-13 01:16:38 | QueryProcessingActor-0 | INFO | query_actor.py:162 | [exp-context-opt-1768266835:QueryProcessingActor-0] Using CPU-based FAISS for retrieval (avoids GPU memory conflicts)
2026-01-13 01:16:38 | QueryProcessingActor-0 | INFO | query_actor.py:169 | [exp-context-opt-1768266835:QueryProcessingActor-0] Deserializing FAISS index for this actor...
2026-01-13 01:16:38 | sentence_transformers.SentenceTransformer | INFO | SentenceTransformer.py:227 | Load pretrained SentenceTransformer: sentence-transformers/all-MiniLM-L6-v2
2026-01-13 01:16:39 | QueryProcessingActor-0 | INFO | query_actor.py:178 | [exp-context-opt-1768266835:QueryProcessingActor-0] Recreated embedding function: HuggingFaceEmbeddings
2026-01-13 01:16:39 | QueryProcessingActor-0 | INFO | query_actor.py:187 | [exp-context-opt-1768266835:QueryProcessingActor-0] Created independent FAISS vector store for this actor
